Toch2Date,Toch2Time,Toch2RequestedTemperature[C],Toch2MeasuredTemperature[C],,Toch3Date,Toch3Time,Toch3RequestedTemperature[C],Toch3MeasuredTemperature[C],,
2017126,13:1:29,50,19.8125,,2017126,13:1:32,50,-127,,
2017126,13:1:37,50,19.8125,,2017126,13:1:40,50,-127,,
2017126,13:1:45,50,19.8125,,2017126,13:1:48,50,-127,,
2017126,13:1:53,50,19.8125,,2017126,13:1:56,50,-127,,
2017126,13:2:1,50,19.8125,,2017126,13:2:4,50,-127,,
2017126,13:2:9,50,19.8125,,2017126,13:2:12,50,-127,,
2017126,13:2:17,50,19.8125,,2017126,13:2:20,50,-127,,
2017126,13:2:26,50,19.8125,,2017126,13:2:29,50,-127,,
2017126,13:2:34,50,19.8125,,2017126,13:2:37,50,-127,,
2017126,13:2:42,50,19.8125,,2017126,13:2:45,50,-127,,
2017126,13:2:50,50,19.8125,,2017126,13:2:53,50,-127,,
2017126,13:2:58,50,19.8125,,2017126,13:3:1,50,-127,,
2017126,13:3:6,50,19.8125,,2017126,13:3:9,50,-127,,
2017126,13:3:14,50,19.8125,,2017126,13:3:17,50,-127,,
2017126,13:3:24,50,-1,,2017126,13:3:29,50,-127,,
2017126,13:3:34,50,19.8125,,2017126,13:3:37,50,-127,,
2017126,13:3:42,50,19.8125,,2017126,13:3:45,50,-127,,
2017126,13:3:50,50,19.8125,,2017126,13:3:53,50,-127,,
2017126,13:3:58,50,19.8125,,2017126,13:4:1,50,-127,,
2017126,13:4:6,50,19.8125,,2017126,13:4:9,50,-127,,
2017126,13:4:14,50,19.8125,,2017126,13:4:17,50,-127,,
2017126,13:4:22,50,19.8125,,2017126,13:4:25,50,-127,,
2017126,13:4:30,50,19.8125,,2017126,13:4:33,50,-127,,
2017126,13:4:36,50,19.8125,,2017126,13:4:41,50,-127,,
2017126,13:4:44,50,19.8125,,2017126,13:4:49,50,-127,,
2017126,13:4:52,50,19.8125,,2017126,13:4:57,50,-127,,
2017126,13:5:1,50,19.8125,,2017126,13:5:6,50,-127,,
2017126,13:5:9,50,19.8125,,2017126,13:5:14,50,-127,,
2017126,13:5:17,50,19.8125,,2017126,13:5:22,50,-127,,
2017126,13:5:25,50,19.8125,,2017126,13:5:30,50,-127,,
2017126,13:5:33,50,19.8125,,2017126,13:5:38,50,-127,,
2017126,13:5:41,50,19.8125,,2017126,13:5:46,50,-127,,
2017126,13:5:51,50,19.8125,,2017126,13:5:54,50,-127,,
2017126,13:5:59,50,19.8125,,2017126,13:6:2,50,-127,,
2017126,13:6:7,50,19.75,,2017126,13:6:10,50,-127,,
2017126,13:6:15,50,19.75,,2017126,13:6:18,50,-127,,
2017126,13:6:23,50,19.75,,2017126,13:6:26,50,-127,,
2017126,13:6:31,50,19.75,,2017126,13:6:34,50,-127,,
2017126,13:6:39,50,19.8125,,2017126,13:6:42,50,-127,,
2017126,13:6:47,50,19.75,,2017126,13:6:50,50,-127,,
2017126,13:6:55,50,19.8125,,2017126,13:6:58,50,-127,,
2017126,13:7:3,50,19.75,,2017126,13:7:6,50,-127,,
2017126,13:7:11,50,19.8125,,2017126,13:7:14,50,-127,,
2017126,13:7:21,50,-1,,2017126,13:7:26,50,-127,,
2017126,13:7:31,50,19.75,,2017126,13:7:34,50,-127,,
2017126,13:7:39,50,19.75,,2017126,13:7:42,50,-127,,
2017126,13:7:47,50,19.75,,2017126,13:7:50,50,-127,,
2017126,13:7:56,50,19.75,,2017126,13:7:59,50,-127,,
2017126,13:8:6,50,-1,,2017126,13:8:13,50,-1,,
2017126,13:8:18,50,19.75,,2017126,13:8:21,50,-127,,
2017126,13:8:26,50,19.75,,2017126,13:8:29,50,-127,,
2017126,13:8:34,50,19.75,,2017126,13:8:37,50,-127,,
2017126,13:8:42,50,19.75,,2017126,13:8:45,50,-127,,
2017126,13:8:50,50,19.75,,2017126,13:8:53,50,-127,,
2017126,13:8:58,50,19.75,,2017126,13:9:3,50,-127,,
2017126,13:9:6,50,19.75,,2017126,13:9:11,50,-127,,
2017126,13:9:14,50,19.75,,2017126,13:9:19,50,-127,,
2017126,13:9:22,50,19.75,,2017126,13:9:27,50,-127,,
2017126,13:9:30,50,19.75,,2017126,13:9:35,50,-127,,
2017126,13:9:39,50,19.75,,2017126,13:9:44,50,-127,,
2017126,13:9:47,50,19.75,,2017126,13:9:54,50,-1,,
2017126,13:9:59,50,19.75,,2017126,13:10:4,50,-127,,
2017126,13:10:7,50,19.75,,2017126,13:10:12,50,-127,,
2017126,13:10:17,50,19.75,,2017126,13:10:20,50,-127,,
2017126,13:10:25,50,19.75,,2017126,13:10:28,50,-127,,
2017126,13:10:33,50,19.75,,2017126,13:10:36,50,-127,,
2017126,13:10:41,50,19.75,,2017126,13:10:44,50,-127,,
2017126,13:10:49,50,19.75,,2017126,13:10:52,50,-127,,
2017126,13:10:57,50,19.75,,2017126,13:11:0,50,-127,,
2017126,13:11:5,50,19.75,,2017126,13:11:8,50,-127,,
2017126,13:11:13,50,19.75,,2017126,13:11:18,50,-127,,
2017126,13:11:21,50,19.75,,2017126,13:11:26,50,-127,,
2017126,13:11:29,50,19.75,,2017126,13:11:34,50,-127,,
2017126,13:11:37,50,19.75,,2017126,13:11:42,50,-127,,
2017126,13:11:45,50,19.75,,2017126,13:11:50,50,-127,,
2017126,13:11:53,50,19.75,,2017126,13:11:58,50,-127,,
2017126,13:12:1,50,19.75,,2017126,13:12:6,50,-127,,
2017126,13:12:9,50,19.75,,2017126,13:12:14,50,-127,,
2017126,13:12:17,50,19.75,,2017126,13:12:22,50,-127,,
2017126,13:12:25,50,19.75,,2017126,13:12:30,50,-127,,
2017126,13:12:35,50,19.75,,2017126,13:12:38,50,-127,,
2017126,13:12:43,50,19.75,,2017126,13:12:46,50,-127,,
2017126,13:12:51,50,19.75,,2017126,13:12:54,50,-127,,
2017126,13:12:59,50,19.75,,2017126,13:13:2,50,-127,,
2017126,13:13:7,50,19.75,,2017126,13:13:10,50,-127,,
2017126,13:13:15,50,19.75,,2017126,13:13:18,50,-127,,
2017126,13:13:23,50,19.75,,2017126,13:13:26,50,-127,,
2017126,13:13:32,50,19.75,,2017126,13:13:35,50,-127,,
2017126,13:13:40,50,19.75,,2017126,13:13:43,50,-127,,
2017126,13:13:48,50,19.75,,2017126,13:13:51,50,-127,,
2017126,13:13:56,50,19.75,,2017126,13:13:59,50,-127,,
2017126,13:14:4,50,19.75,,2017126,13:14:7,50,-127,,
2017126,13:14:12,50,19.75,,2017126,13:14:15,50,-127,,
2017126,13:14:20,50,19.75,,2017126,13:14:25,50,-127,,
2017126,13:14:28,50,19.6875,,2017126,13:14:33,50,-127,,
2017126,13:14:36,50,19.6875,,2017126,13:14:41,50,-127,,
2017126,13:14:44,50,19.75,,2017126,13:14:49,50,-127,,
2017126,13:14:52,50,19.75,,2017126,13:14:57,50,-127,,
2017126,13:15:0,50,19.6875,,2017126,13:15:5,50,-127,,
2017126,13:15:8,50,19.75,,2017126,13:15:13,50,-127,,
2017126,13:15:16,50,19.6875,,2017126,13:15:21,50,-127,,
2017126,13:15:24,50,19.6875,,2017126,13:15:29,50,-127,,
2017126,13:15:32,50,19.6875,,2017126,13:15:37,50,-127,,
2017126,13:15:40,50,19.6875,,2017126,13:15:45,50,-127,,
2017126,13:15:48,50,19.6875,,2017126,13:15:53,50,-127,,
2017126,13:15:56,50,19.6875,,2017126,13:16:1,50,-127,,
2017126,13:16:4,50,19.6875,,2017126,13:16:9,50,-127,,
2017126,13:16:14,50,19.6875,,2017126,13:16:17,50,-127,,
2017126,13:16:22,50,19.6875,,2017126,13:16:25,50,-127,,
2017126,13:16:30,50,19.6875,,2017126,13:16:35,50,-127,,
2017126,13:16:38,50,19.6875,,2017126,13:16:43,50,-127,,
2017126,13:16:46,50,19.6875,,2017126,13:16:51,50,-127,,
2017126,13:16:54,50,19.6875,,2017126,13:16:59,50,-127,,
2017126,13:17:2,50,19.6875,,2017126,13:17:7,50,-127,,
2017126,13:17:10,50,19.6875,,2017126,13:17:15,50,-127,,
2017126,13:17:18,50,19.6875,,2017126,13:17:23,50,-127,,
2017126,13:17:26,50,19.6875,,2017126,13:17:31,50,-127,,
2017126,13:17:34,50,19.6875,,2017126,13:17:39,50,-127,,
2017126,13:17:42,50,19.6875,,2017126,13:17:47,50,-127,,
2017126,13:17:50,50,19.6875,,2017126,13:17:55,50,-127,,
2017126,13:17:58,50,19.6875,,2017126,13:18:3,50,-127,,
2017126,13:18:8,50,19.6875,,2017126,13:18:12,50,-127,,
2017126,13:18:17,50,19.6875,,2017126,13:18:20,50,-127,,
2017126,13:18:25,50,19.6875,,2017126,13:18:28,50,-127,,
2017126,13:18:33,50,19.6875,,2017126,13:18:36,50,-127,,
2017126,13:18:41,50,19.6875,,2017126,13:18:44,50,-127,,
2017126,13:18:49,50,19.6875,,2017126,13:18:52,50,-127,,
2017126,13:18:57,50,19.6875,,2017126,13:19:0,50,-127,,
2017126,13:19:5,50,19.6875,,2017126,13:19:8,50,-127,,
2017126,13:19:13,50,19.6875,,2017126,13:19:16,50,-127,,
2017126,13:19:21,50,19.6875,,2017126,13:19:24,50,-127,,
2017126,13:19:29,50,19.6875,,2017126,13:19:32,50,-127,,
2017126,13:19:37,50,19.6875,,2017126,13:19:40,50,-127,,
2017126,13:19:45,50,19.6875,,2017126,13:19:48,50,-127,,
2017126,13:19:53,50,19.6875,,2017126,13:19:56,50,-127,,
2017126,13:20:1,50,19.6875,,2017126,13:20:4,50,-127,,
2017126,13:20:9,50,19.6875,,2017126,13:20:12,50,-127,,
2017126,13:20:17,50,19.6875,,2017126,13:20:20,50,-127,,
2017126,13:20:26,50,19.6875,,2017126,13:20:29,50,-127,,
2017126,13:20:36,50,-1,,2017126,13:20:41,50,-127,,
2017126,13:20:46,50,19.6875,,2017126,13:20:49,50,-127,,
2017126,13:20:54,50,19.6875,,2017126,13:20:57,50,-127,,
2017126,13:21:2,50,19.6875,,2017126,13:21:5,50,-127,,
2017126,13:21:10,50,19.6875,,2017126,13:21:13,50,-127,,
2017126,13:21:18,50,19.6875,,2017126,13:21:21,50,-127,,
2017126,13:21:26,50,19.6875,,2017126,13:21:29,50,-127,,
2017126,13:21:36,50,-1,,2017126,13:21:41,50,-127,,
2017126,13:21:46,50,19.6875,,2017126,13:21:49,50,-127,,
2017126,13:21:54,50,19.6875,,2017126,13:21:57,50,-127,,
2017126,13:22:2,50,19.6875,,2017126,13:22:5,50,-127,,
2017126,13:22:10,50,19.6875,,2017126,13:22:13,50,-127,,
2017126,13:22:18,50,19.6875,,2017126,13:22:21,50,-127,,
2017126,13:22:26,50,19.6875,,2017126,13:22:29,50,-127,,
2017126,13:22:34,50,19.6875,,2017126,13:22:37,50,-127,,
2017126,13:22:44,50,-1,,2017126,13:22:49,50,-127,,
2017126,13:22:54,50,19.625,,2017126,13:22:57,50,-127,,
2017126,13:23:3,50,19.6875,,2017126,13:23:6,50,-127,,
2017126,13:23:11,50,19.6875,,2017126,13:23:14,50,-127,,
2017126,13:23:19,50,19.625,,2017126,13:23:22,50,-127,,
2017126,13:23:29,50,-1,,2017126,13:23:34,50,-127,,
2017126,13:23:39,50,19.625,,2017126,13:23:42,50,-127,,
2017126,13:23:47,50,19.625,,2017126,13:23:52,50,-127,,
2017126,13:23:55,50,19.6875,,2017126,13:24:0,50,-127,,
2017126,13:24:3,50,19.625,,2017126,13:24:8,50,-127,,
2017126,13:24:11,50,19.625,,2017126,13:24:16,50,-127,,
2017126,13:24:21,50,19.625,,2017126,13:24:24,50,-127,,
2017126,13:24:29,50,19.625,,2017126,13:24:32,50,-127,,
2017126,13:24:38,50,19.625,,2017126,13:24:41,50,-127,,
2017126,13:24:46,50,19.625,,2017126,13:24:49,50,-127,,
2017126,13:24:54,50,19.625,,2017126,13:24:57,50,-127,,
2017126,13:25:2,50,19.625,,2017126,13:25:5,50,-127,,
2017126,13:25:10,50,19.625,,2017126,13:25:13,50,-127,,
2017126,13:25:18,50,19.625,,2017126,13:25:23,50,-127,,
2017126,13:25:26,50,19.625,,2017126,13:25:31,50,-127,,
2017126,13:25:34,50,19.625,,2017126,13:25:39,50,-127,,
2017126,13:25:42,50,19.625,,2017126,13:25:47,50,-127,,
2017126,13:25:50,50,19.625,,2017126,13:25:55,50,-127,,
2017126,13:25:58,50,19.625,,2017126,13:26:3,50,-127,,
2017126,13:26:6,50,19.625,,2017126,13:26:11,50,-127,,
2017126,13:26:14,50,19.625,,2017126,13:26:19,50,-127,,
2017126,13:26:22,50,19.625,,2017126,13:26:27,50,-127,,
2017126,13:26:32,50,19.625,,2017126,13:26:35,50,-127,,
2017126,13:26:40,50,19.625,,2017126,13:26:45,50,-127,,
2017126,13:26:48,50,19.625,,2017126,13:26:55,50,-1,,
2017126,13:27:0,50,19.625,,2017126,13:27:5,50,-127,,
2017126,13:27:8,50,19.625,,2017126,13:27:13,50,-127,,
2017126,13:27:16,50,19.625,,2017126,13:27:21,50,-127,,
2017126,13:27:24,50,19.625,,2017126,13:27:29,50,-127,,
2017126,13:27:33,50,19.625,,2017126,13:27:38,50,-127,,
2017126,13:27:41,50,19.625,,2017126,13:27:46,50,-127,,
2017126,13:27:49,50,19.625,,2017126,13:27:54,50,-127,,
2017126,13:27:57,50,19.625,,2017126,13:28:2,50,-127,,
2017126,13:28:5,50,19.625,,2017126,13:28:10,50,-127,,
2017126,13:28:13,50,19.625,,2017126,13:28:18,50,-127,,
2017126,13:28:21,50,19.625,,2017126,13:28:26,50,-127,,
2017126,13:28:29,50,19.625,,2017126,13:28:34,50,-127,,
2017126,13:28:37,50,19.625,,2017126,13:28:42,50,-127,,
2017126,13:28:45,50,19.625,,2017126,13:28:50,50,-127,,
2017126,13:28:53,50,19.625,,2017126,13:28:58,50,-127,,
2017126,13:29:1,50,19.625,,2017126,13:29:6,50,-127,,
2017126,13:29:9,50,19.625,,2017126,13:29:14,50,-127,,
2017126,13:29:17,50,19.625,,2017126,13:29:22,50,-127,,
2017126,13:29:25,50,19.625,,2017126,13:29:30,50,-127,,
2017126,13:29:33,50,19.625,,2017126,13:29:38,50,-127,,
2017126,13:29:41,50,19.625,,2017126,13:29:48,50,-1,,
2017126,13:29:53,50,19.625,,2017126,13:29:58,50,-127,,
2017126,13:30:1,50,19.625,,2017126,13:30:6,50,-127,,
2017126,13:30:9,50,19.625,,2017126,13:30:14,50,-127,,
2017126,13:30:17,50,19.625,,2017126,13:30:22,50,-127,,
2017126,13:30:25,50,19.625,,2017126,13:30:30,50,-127,,
2017126,13:30:33,50,19.625,,2017126,13:30:38,50,-127,,
2017126,13:30:41,50,19.625,,2017126,13:30:46,50,-127,,
2017126,13:30:49,50,19.625,,2017126,13:30:55,50,-127,,
2017126,13:30:58,50,19.625,,2017126,13:31:3,50,-127,,
2017126,13:31:6,50,19.625,,2017126,13:31:11,50,-127,,
2017126,13:31:14,50,19.625,,2017126,13:31:21,50,-1,,
2017126,13:31:26,50,19.625,,2017126,13:31:31,50,-127,,
2017126,13:31:34,50,19.625,,2017126,13:31:39,50,-127,,
2017126,13:31:42,50,19.625,,2017126,13:31:47,50,-127,,
2017126,13:31:50,50,19.625,,2017126,13:31:55,50,-127,,
2017126,13:31:58,50,19.625,,2017126,13:32:3,50,-127,,
2017126,13:32:6,50,19.625,,2017126,13:32:11,50,-127,,
2017126,13:32:14,50,19.625,,2017126,13:32:19,50,-127,,
2017126,13:32:22,50,19.625,,2017126,13:32:27,50,-127,,
2017126,13:32:30,50,19.625,,2017126,13:32:35,50,-127,,
2017126,13:32:38,50,19.625,,2017126,13:32:43,50,-127,,
2017126,13:32:46,50,19.625,,2017126,13:32:51,50,-127,,
2017126,13:32:54,50,19.625,,2017126,13:32:59,50,-127,,
2017126,13:33:2,50,19.625,,2017126,13:33:7,50,-127,,
2017126,13:33:10,50,19.625,,2017126,13:33:15,50,-127,,
2017126,13:33:19,50,19.625,,2017126,13:33:24,50,-127,,
2017126,13:33:27,50,19.625,,2017126,13:33:32,50,-127,,
2017126,13:33:37,50,19.625,,2017126,13:33:40,50,-127,,
2017126,13:33:45,50,19.625,,2017126,13:33:48,50,-127,,
2017126,13:33:53,50,19.625,,2017126,13:33:56,50,-127,,
2017126,13:34:1,50,19.625,,2017126,13:34:4,50,-127,,
2017126,13:34:9,50,19.625,,2017126,13:34:12,50,-127,,
2017126,13:34:17,50,19.625,,2017126,13:34:20,50,-127,,
2017126,13:34:25,50,19.625,,2017126,13:34:28,50,-127,,
2017126,13:34:33,50,19.625,,2017126,13:34:36,50,-127,,
2017126,13:34:41,50,19.625,,2017126,13:34:44,50,-127,,
2017126,13:34:49,50,19.625,,2017126,13:34:52,50,-127,,
2017126,13:34:57,50,19.625,,2017126,13:35:0,50,-127,,
2017126,13:35:5,50,19.625,,2017126,13:35:8,50,-127,,
2017126,13:35:13,50,19.625,,2017126,13:35:18,50,-127,,
2017126,13:35:21,50,19.625,,2017126,13:35:26,50,-127,,
2017126,13:35:29,50,19.625,,2017126,13:35:34,50,-127,,
2017126,13:35:37,50,19.625,,2017126,13:35:42,50,-127,,
2017126,13:35:45,50,19.625,,2017126,13:35:50,50,-127,,
2017126,13:35:55,50,19.625,,2017126,13:35:58,50,-127,,
2017126,13:36:3,50,19.625,,2017126,13:36:6,50,-127,,
2017126,13:36:11,50,19.625,,2017126,13:36:14,50,-127,,
2017126,13:36:19,50,19.625,,2017126,13:36:22,50,-127,,
2017126,13:36:27,50,19.625,,2017126,13:36:30,50,-127,,
2017126,13:36:37,50,-1,,2017126,13:36:42,50,-127,,
2017126,13:36:49,50,-1,,2017126,13:36:54,50,-127,,
2017126,13:36:59,50,19.625,,2017126,13:37:2,50,-127,,
2017126,13:37:7,50,19.625,,2017126,13:37:10,50,-127,,
2017126,13:37:15,50,19.625,,2017126,13:37:18,50,-127,,
2017126,13:37:24,50,19.625,,2017126,13:37:27,50,-127,,
2017126,13:37:32,50,19.625,,2017126,13:37:37,50,-127,,
2017126,13:37:40,50,19.625,,2017126,13:37:45,50,-127,,
2017126,13:37:48,50,19.625,,2017126,13:37:53,50,-127,,
2017126,13:37:56,50,19.625,,2017126,13:38:1,50,-127,,
2017126,13:38:4,50,19.625,,2017126,13:38:9,50,-127,,
2017126,13:38:12,50,19.625,,2017126,13:38:17,50,-127,,
2017126,13:38:20,50,19.625,,2017126,13:38:25,50,-127,,
2017126,13:38:28,50,19.625,,2017126,13:38:33,50,-127,,
2017126,13:38:36,50,19.625,,2017126,13:38:41,50,-127,,
2017126,13:38:44,50,19.625,,2017126,13:38:49,50,-127,,
2017126,13:38:52,50,19.625,,2017126,13:38:57,50,-127,,
2017126,13:39:0,50,19.625,,2017126,13:39:5,50,-127,,
2017126,13:39:8,50,19.625,,2017126,13:39:13,50,-127,,
2017126,13:39:16,50,19.625,,2017126,13:39:21,50,-127,,
2017126,13:39:26,50,19.625,,2017126,13:39:29,50,-127,,
2017126,13:39:34,50,19.625,,2017126,13:39:37,50,-127,,
2017126,13:39:42,50,19.625,,2017126,13:39:45,50,-127,,
2017126,13:39:50,50,19.625,,2017126,13:39:53,50,-127,,
2017126,13:39:58,50,19.625,,2017126,13:40:1,50,-127,,
2017126,13:40:6,50,19.625,,2017126,13:40:9,50,-127,,
2017126,13:40:14,50,19.625,,2017126,13:40:17,50,-127,,
2017126,13:40:22,50,19.625,,2017126,13:40:25,50,-127,,
2017126,13:40:30,50,19.625,,2017126,13:40:33,50,-127,,
2017126,13:40:38,50,19.625,,2017126,13:40:41,50,-127,,
2017126,13:40:46,50,19.625,,2017126,13:40:49,50,-127,,
2017126,13:40:54,50,19.625,,2017126,13:40:57,50,-127,,
2017126,13:41:2,50,19.625,,2017126,13:41:5,50,-127,,
2017126,13:41:10,50,19.625,,2017126,13:41:13,50,-127,,
2017126,13:41:18,50,19.625,,2017126,13:41:21,50,-127,,
2017126,13:41:27,50,19.625,,2017126,13:41:30,50,-127,,
2017126,13:41:35,50,19.625,,2017126,13:41:38,50,-127,,
2017126,13:41:43,50,19.625,,2017126,13:41:46,50,-127,,
2017126,13:41:51,50,19.5625,,2017126,13:41:54,50,-127,,
2017126,13:41:59,50,19.5625,,2017126,13:42:2,50,-127,,
2017126,13:42:7,50,19.5625,,2017126,13:42:10,50,-127,,
2017126,13:42:15,50,19.5625,,2017126,13:42:18,50,-127,,
2017126,13:42:23,50,19.5625,,2017126,13:42:26,50,-127,,
2017126,13:42:31,50,19.5625,,2017126,13:42:34,50,-127,,
2017126,13:42:39,50,19.5625,,2017126,13:42:42,50,-127,,
2017126,13:42:47,50,19.5625,,2017126,13:42:50,50,-127,,
2017126,13:42:55,50,19.5625,,2017126,13:42:58,50,-127,,
2017126,13:43:3,50,19.5625,,2017126,13:43:6,50,-127,,
2017126,13:43:11,50,19.5625,,2017126,13:43:14,50,-127,,
2017126,13:43:20,50,19.5625,,2017126,13:43:23,50,-127,,
2017126,13:43:28,50,19.5625,,2017126,13:43:31,50,-127,,
2017126,13:43:36,50,19.5625,,2017126,13:43:39,50,-127,,
2017126,13:43:44,50,19.5625,,2017126,13:43:47,50,-127,,
2017126,13:43:52,50,19.5625,,2017126,13:43:55,50,-127,,
2017126,13:44:0,50,19.5625,,2017126,13:44:3,50,-127,,
2017126,13:44:8,50,19.5625,,2017126,13:44:11,50,-127,,
2017126,13:44:16,50,19.5625,,2017126,13:44:19,50,-127,,
2017126,13:44:24,50,19.5625,,2017126,13:44:27,50,-127,,
2017126,13:44:32,50,19.5625,,2017126,13:44:35,50,-127,,
2017126,13:44:40,50,19.5625,,2017126,13:44:43,50,-127,,
2017126,13:44:48,50,19.5625,,2017126,13:44:51,50,-127,,
2017126,13:44:56,50,19.5625,,2017126,13:44:59,50,-127,,
2017126,13:45:4,50,19.5625,,2017126,13:45:7,50,-127,,
2017126,13:45:12,50,19.5625,,2017126,13:45:15,50,-127,,
2017126,13:45:22,50,-1,,2017126,13:45:27,50,-127,,
2017126,13:45:32,50,19.5625,,2017126,13:45:35,50,-127,,
2017126,13:45:40,50,19.5625,,2017126,13:45:43,50,-127,,
2017126,13:45:48,50,19.5625,,2017126,13:45:51,50,-127,,
2017126,13:45:56,50,19.5625,,2017126,13:45:59,50,-127,,
2017126,13:46:4,50,19.5625,,2017126,13:46:7,50,-127,,
2017126,13:46:12,50,19.5625,,2017126,13:46:15,50,-127,,
2017126,13:46:20,50,19.5625,,2017126,13:46:23,50,-127,,
2017126,13:46:28,50,19.5625,,2017126,13:46:31,50,-127,,
2017126,13:46:36,50,19.5625,,2017126,13:46:39,50,-127,,
2017126,13:46:44,50,19.5625,,2017126,13:46:47,50,-127,,
2017126,13:46:52,50,19.5625,,2017126,13:46:55,50,-127,,
2017126,13:47:0,50,19.5625,,2017126,13:47:3,50,-127,,
2017126,13:47:8,50,19.5625,,2017126,13:47:11,50,-127,,
2017126,13:47:18,50,-1,,2017126,13:47:23,50,-127,,
2017126,13:47:28,50,19.5625,,2017126,13:47:31,50,-127,,
2017126,13:47:36,50,19.5625,,2017126,13:47:39,50,-127,,
2017126,13:47:46,50,-1,,2017126,13:47:51,50,-127,,
2017126,13:47:56,50,19.5625,,2017126,13:47:59,50,-127,,
2017126,13:48:4,50,19.5625,,2017126,13:48:7,50,-127,,
2017126,13:48:12,50,19.5625,,2017126,13:48:15,50,-127,,
2017126,13:48:22,50,-1,,2017126,13:48:27,50,-127,,
2017126,13:48:32,50,19.5625,,2017126,13:48:35,50,-127,,
2017126,13:48:40,50,19.5625,,2017126,13:48:43,50,-127,,
2017126,13:48:48,50,19.5625,,2017126,13:48:53,50,-127,,
2017126,13:48:58,50,19.5625,,2017126,13:49:1,50,-127,,
2017126,13:49:6,50,19.5625,,2017126,13:49:9,50,-127,,
2017126,13:49:15,50,19.5625,,2017126,13:49:18,50,-127,,
2017126,13:49:23,50,19.5625,,2017126,13:49:26,50,-127,,
2017126,13:49:31,50,19.5625,,2017126,13:49:34,50,-127,,
2017126,13:49:39,50,19.5625,,2017126,13:49:42,50,-127,,
2017126,13:49:47,50,19.5625,,2017126,13:49:50,50,-127,,
2017126,13:49:55,50,19.5625,,2017126,13:49:58,50,-127,,
2017126,13:50:3,50,19.5625,,2017126,13:50:6,50,-127,,
2017126,13:50:11,50,19.5625,,2017126,13:50:14,50,-127,,
2017126,13:50:19,50,19.5625,,2017126,13:50:22,50,-127,,
2017126,13:50:27,50,19.5625,,2017126,13:50:30,50,-127,,
2017126,13:50:35,50,19.5625,,2017126,13:50:38,50,-127,,
2017126,13:50:43,50,19.5625,,2017126,13:50:46,50,-127,,
2017126,13:50:51,50,19.5625,,2017126,13:50:54,50,-127,,
2017126,13:50:59,50,19.5625,,2017126,13:51:4,50,-127,,
2017126,13:51:7,50,19.5625,,2017126,13:51:12,50,-127,,
2017126,13:51:15,50,19.5625,,2017126,13:51:20,50,-127,,
2017126,13:51:23,50,19.5625,,2017126,13:51:28,50,-127,,
2017126,13:51:31,50,19.5625,,2017126,13:51:36,50,-127,,
2017126,13:51:39,50,19.5625,,2017126,13:51:44,50,-127,,
2017126,13:51:47,50,19.5625,,2017126,13:51:52,50,-127,,
2017126,13:51:55,50,19.5625,,2017126,13:52:0,50,-127,,
2017126,13:52:3,50,19.5625,,2017126,13:52:8,50,-127,,
2017126,13:52:13,50,19.5625,,2017126,13:52:16,50,-127,,
2017126,13:52:22,50,19.5625,,2017126,13:52:25,50,-127,,
2017126,13:52:30,50,19.5625,,2017126,13:52:33,50,-127,,
2017126,13:52:38,50,19.5625,,2017126,13:52:41,50,-127,,
2017126,13:52:46,50,19.5625,,2017126,13:52:49,50,-127,,
2017126,13:52:54,50,19.5625,,2017126,13:52:57,50,-127,,
2017126,13:53:2,50,19.5625,,2017126,13:53:5,50,-127,,
2017126,13:53:10,50,19.5625,,2017126,13:53:13,50,-127,,
2017126,13:53:18,50,19.5625,,2017126,13:53:21,50,-127,,
2017126,13:53:26,50,19.5625,,2017126,13:53:29,50,-127,,
2017126,13:53:34,50,19.5625,,2017126,13:53:37,50,-127,,
2017126,13:53:42,50,19.5625,,2017126,13:53:45,50,-127,,
2017126,13:53:50,50,19.5625,,2017126,13:53:53,50,-127,,
2017126,13:53:58,50,19.5625,,2017126,13:54:1,50,-127,,
2017126,13:54:8,50,-1,,2017126,13:54:13,50,-127,,
2017126,13:54:18,50,19.5625,,2017126,13:54:21,50,-127,,
2017126,13:54:26,50,19.5625,,2017126,13:54:29,50,-127,,
2017126,13:54:34,50,19.5625,,2017126,13:54:37,50,-127,,
2017126,13:54:42,50,19.5625,,2017126,13:54:45,50,-127,,
2017126,13:54:51,50,19.5625,,2017126,13:54:54,50,-127,,
2017126,13:54:59,50,19.5625,,2017126,13:55:2,50,-127,,
2017126,13:55:7,50,19.5625,,2017126,13:55:10,50,-127,,
2017126,13:55:15,50,19.5625,,2017126,13:55:18,50,-127,,
2017126,13:55:23,50,19.5625,,2017126,13:55:26,50,-127,,
2017126,13:55:31,50,19.5625,,2017126,13:55:34,50,-127,,
2017126,13:55:39,50,19.5625,,2017126,13:55:42,50,-127,,
2017126,13:55:47,50,19.5625,,2017126,13:55:50,50,-127,,
2017126,13:55:55,50,19.5625,,2017126,13:55:58,50,-127,,
2017126,13:56:3,50,19.5625,,2017126,13:56:6,50,-127,,
2017126,13:56:11,50,19.5625,,2017126,13:56:14,50,-127,,
2017126,13:56:19,50,19.5625,,2017126,13:56:22,50,-127,,
2017126,13:56:27,50,19.5625,,2017126,13:56:30,50,-127,,
2017126,13:56:35,50,19.5625,,2017126,13:56:38,50,-127,,
2017126,13:56:43,50,19.5625,,2017126,13:56:46,50,-127,,
2017126,13:56:51,50,19.5625,,2017126,13:56:54,50,-127,,
2017126,13:56:59,50,19.5625,,2017126,13:57:2,50,-127,,
