Toch2Date,Toch2Time,Toch2RequestedTemperature[C],Toch2MeasuredTemperature[C],,Toch3Date,Toch3Time,Toch3RequestedTemperature[C],Toch3MeasuredTemperature[C],,Toch4Date,Toch4Time,Toch4RequestedTemperature[C],Toch4MeasuredTemperature[C],,
2017220,5:23:59,50,-1,,2017220,5:24:4,50,31.75,,2017220,5:24:14,50,-1,,
2017220,5:24:24,50,-1,,2017220,5:24:29,50,31.75,,2017220,5:24:40,50,-1,,
2017220,5:24:50,50,-1,,2017220,5:24:55,50,31.75,,2017220,5:25:5,50,-1,,
2017220,5:25:15,50,-1,,2017220,5:25:20,50,31.75,,2017220,5:25:30,50,-1,,
2017220,5:25:40,50,-1,,2017220,5:25:45,50,31.75,,2017220,5:25:56,50,-1,,
2017220,5:26:6,50,-1,,2017220,5:26:11,50,31.75,,2017220,5:26:21,50,-1,,
2017220,5:26:31,50,-1,,2017220,5:26:36,50,31.75,,2017220,5:26:46,50,-1,,
2017220,5:26:56,50,-1,,2017220,5:27:1,50,31.75,,2017220,5:27:11,50,-1,,
2017220,5:27:22,50,-1,,2017220,5:27:27,50,31.75,,2017220,5:27:37,50,-1,,
2017220,5:27:47,50,-1,,2017220,5:27:52,50,31.75,,2017220,5:28:2,50,-1,,
2017220,5:28:12,50,-1,,2017220,5:28:17,50,31.75,,2017220,5:28:27,50,-1,,
2017220,5:28:38,50,-1,,2017220,5:28:43,50,31.75,,2017220,5:28:53,50,-1,,
2017220,5:29:3,50,-1,,2017220,5:29:8,50,31.75,,2017220,5:29:18,50,-1,,
2017220,5:29:28,50,-1,,2017220,5:29:36,50,31.75,,2017220,5:29:46,50,-1,,
2017220,5:29:56,50,-1,,2017220,5:30:1,50,31.75,,2017220,5:30:12,50,-1,,
2017220,5:30:22,50,-1,,2017220,5:30:30,50,31.75,,2017220,5:30:40,50,-1,,
2017220,5:30:50,50,-1,,2017220,5:30:55,50,31.75,,2017220,5:31:5,50,-1,,
2017220,5:31:15,50,-1,,2017220,5:31:20,50,31.75,,2017220,5:31:31,50,-1,,
2017220,5:31:41,50,-1,,2017220,5:31:49,50,31.75,,2017220,5:31:59,50,-1,,
2017220,5:32:9,50,-1,,2017220,5:32:14,50,31.75,,2017220,5:32:24,50,-1,,
2017220,5:32:34,50,-1,,2017220,5:32:42,50,31.75,,2017220,5:32:52,50,-1,,
2017220,5:33:3,50,-1,,2017220,5:33:8,50,31.75,,2017220,5:33:18,50,-1,,
2017220,5:33:28,50,-1,,2017220,5:33:33,50,31.75,,2017220,5:33:43,50,-1,,
2017220,5:33:53,50,-1,,2017220,5:33:58,50,31.75,,2017220,5:34:8,50,-1,,
2017220,5:34:18,50,-1,,2017220,5:34:24,50,31.75,,2017220,5:34:34,50,-1,,
2017220,5:34:44,50,-1,,2017220,5:34:49,50,31.75,,2017220,5:34:59,50,-1,,
2017220,5:35:9,50,-1,,2017220,5:35:14,50,31.75,,2017220,5:35:24,50,-1,,
2017220,5:35:34,50,-1,,2017220,5:35:39,50,31.75,,2017220,5:35:50,50,-1,,
2017220,5:36:0,50,-1,,2017220,5:36:5,50,31.75,,2017220,5:36:15,50,-1,,
2017220,5:36:25,50,-1,,2017220,5:36:30,50,31.75,,2017220,5:36:40,50,-1,,
2017220,5:36:50,50,-1,,2017220,5:36:55,50,31.75,,2017220,5:37:6,50,-1,,
2017220,5:37:16,50,-1,,2017220,5:37:21,50,31.75,,2017220,5:37:31,50,-1,,
2017220,5:37:41,50,-1,,2017220,5:37:46,50,31.75,,2017220,5:37:56,50,-1,,
2017220,5:38:6,50,-1,,2017220,5:38:11,50,31.75,,2017220,5:38:21,50,-1,,
2017220,5:38:32,50,-1,,2017220,5:38:37,50,31.75,,2017220,5:38:47,50,-1,,
2017220,5:38:57,50,-1,,2017220,5:39:2,50,31.75,,2017220,5:39:12,50,-1,,
2017220,5:39:22,50,-1,,2017220,5:39:27,50,31.75,,2017220,5:39:37,50,-1,,
2017220,5:39:47,50,-1,,2017220,5:39:52,50,31.75,,2017220,5:40:3,50,-1,,
2017220,5:40:13,50,-1,,2017220,5:40:18,50,31.75,,2017220,5:40:28,50,-1,,
2017220,5:40:38,50,-1,,2017220,5:40:43,50,31.75,,2017220,5:40:53,50,-1,,
2017220,5:41:3,50,-1,,2017220,5:41:8,50,31.75,,2017220,5:41:19,50,-1,,
2017220,5:41:29,50,-1,,2017220,5:41:34,50,32,,2017220,5:41:44,50,-1,,
2017220,5:41:54,50,-1,,2017220,5:42:2,50,31.75,,2017220,5:42:12,50,-1,,
2017220,5:42:22,50,-1,,2017220,5:42:32,50,-1,,2017220,5:42:43,50,-1,,
2017220,5:42:53,50,-1,,2017220,5:43:1,50,31.75,,2017220,5:43:11,50,-1,,
2017220,5:43:21,50,-1,,2017220,5:43:26,50,31.75,,2017220,5:43:36,50,-1,,
2017220,5:43:46,50,-1,,2017220,5:43:51,50,31.75,,2017220,5:44:1,50,-1,,
2017220,5:44:12,50,-1,,2017220,5:44:20,50,31.75,,2017220,5:44:30,50,-1,,
2017220,5:44:40,50,-1,,2017220,5:44:45,50,31.75,,2017220,5:44:55,50,-1,,
2017220,5:45:5,50,-1,,2017220,5:45:10,50,31.75,,2017220,5:45:20,50,-1,,
2017220,5:45:31,50,-1,,2017220,5:45:36,50,31.75,,2017220,5:45:46,50,-1,,
2017220,5:45:56,50,-1,,2017220,5:46:1,50,31.75,,2017220,5:46:11,50,-1,,
2017220,5:46:21,50,-1,,2017220,5:46:26,50,31.75,,2017220,5:46:36,50,-1,,
2017220,5:46:46,50,-1,,2017220,5:46:51,50,31.75,,2017220,5:47:2,50,-1,,
2017220,5:47:12,50,-1,,2017220,5:47:17,50,31.75,,2017220,5:47:27,50,-1,,
2017220,5:47:37,50,-1,,2017220,5:47:42,50,31.75,,2017220,5:47:52,50,-1,,
2017220,5:48:2,50,-1,,2017220,5:48:10,50,31.75,,2017220,5:48:21,50,-1,,
2017220,5:48:31,50,-1,,2017220,5:48:36,50,31.75,,2017220,5:48:46,50,-1,,
2017220,5:48:56,50,-1,,2017220,5:49:1,50,31.75,,2017220,5:49:11,50,-1,,
2017220,5:49:21,50,-1,,2017220,5:49:26,50,31.75,,2017220,5:49:36,50,-1,,
2017220,5:49:47,50,-1,,2017220,5:49:52,50,31.75,,2017220,5:50:2,50,-1,,
2017220,5:50:12,50,-1,,2017220,5:50:22,50,-1,,2017220,5:50:32,50,-1,,
2017220,5:50:42,50,-1,,2017220,5:50:47,50,31.75,,2017220,5:50:57,50,-1,,
2017220,5:51:8,50,-1,,2017220,5:51:16,50,31.75,,2017220,5:51:26,50,-1,,
2017220,5:51:36,50,-1,,2017220,5:51:44,50,32,,2017220,5:51:54,50,-1,,
2017220,5:52:4,50,-1,,2017220,5:52:9,50,31.75,,2017220,5:52:19,50,-1,,
2017220,5:52:30,50,-1,,2017220,5:52:35,50,31.75,,2017220,5:52:45,50,-1,,
2017220,5:52:55,50,-1,,2017220,5:53:0,50,31.75,,2017220,5:53:10,50,-1,,
2017220,5:53:20,50,-1,,2017220,5:53:25,50,31.75,,2017220,5:53:35,50,-1,,
2017220,5:53:45,50,-1,,2017220,5:53:50,50,31.75,,2017220,5:54:1,50,-1,,
2017220,5:54:11,50,-1,,2017220,5:54:19,50,31.75,,2017220,5:54:29,50,-1,,
2017220,5:54:39,50,-1,,2017220,5:54:44,50,31.75,,2017220,5:54:54,50,-1,,
2017220,5:55:4,50,-1,,2017220,5:55:9,50,31.75,,2017220,5:55:20,50,-1,,
2017220,5:55:30,50,-1,,2017220,5:55:35,50,31.75,,2017220,5:55:45,50,-1,,
2017220,5:55:55,50,-1,,2017220,5:56:0,50,31.75,,2017220,5:56:10,50,-1,,
2017220,5:56:20,50,-1,,2017220,5:56:25,50,31.75,,2017220,5:56:35,50,-1,,
2017220,5:56:46,50,-1,,2017220,5:56:56,50,-1,,2017220,5:57:6,50,-1,,
2017220,5:57:16,50,-1,,2017220,5:57:21,50,31.75,,2017220,5:57:31,50,-1,,
2017220,5:57:41,50,-1,,2017220,5:57:46,50,31.75,,2017220,5:57:56,50,-1,,
2017220,5:58:7,50,-1,,2017220,5:58:15,50,31.75,,2017220,5:58:25,50,-1,,
2017220,5:58:35,50,-1,,2017220,5:58:40,50,31.75,,2017220,5:58:50,50,-1,,
2017220,5:59:0,50,-1,,2017220,5:59:5,50,31.75,,2017220,5:59:15,50,-1,,
2017220,5:59:25,50,-1,,2017220,5:59:30,50,31.75,,2017220,5:59:41,50,-1,,
2017220,5:59:51,50,-1,,2017220,5:59:59,50,31.75,,2017220,6:0:9,50,-1,,
2017220,6:0:19,50,-1,,2017220,6:0:24,50,31.75,,2017220,6:0:34,50,-1,,
2017220,6:0:44,50,-1,,2017220,6:0:49,50,31.75,,2017220,6:1:0,50,-1,,
2017220,6:1:10,50,-1,,2017220,6:1:15,50,31.75,,2017220,6:1:25,50,-1,,
2017220,6:1:35,50,-1,,2017220,6:1:40,50,31.75,,2017220,6:1:50,50,-1,,
2017220,6:2:0,50,-1,,2017220,6:2:5,50,31.75,,2017220,6:2:15,50,-1,,
2017220,6:2:26,50,-1,,2017220,6:2:31,50,31.75,,2017220,6:2:41,50,-1,,
2017220,6:2:51,50,-1,,2017220,6:2:59,50,31.75,,2017220,6:3:9,50,-1,,
2017220,6:3:19,50,-1,,2017220,6:3:29,50,-1,,2017220,6:3:39,50,-1,,
2017220,6:3:50,50,-1,,2017220,6:3:55,50,31.75,,2017220,6:4:5,50,-1,,
2017220,6:4:15,50,-1,,2017220,6:4:20,50,31.75,,2017220,6:4:30,50,-1,,
2017220,6:4:40,50,-1,,2017220,6:4:45,50,31.75,,2017220,6:4:55,50,-1,,
2017220,6:5:5,50,-1,,2017220,6:5:10,50,31.75,,2017220,6:5:21,50,-1,,
2017220,6:5:31,50,-1,,2017220,6:5:41,50,-1,,2017220,6:5:51,50,-1,,
2017220,6:6:1,50,-1,,2017220,6:6:6,50,31.75,,2017220,6:6:16,50,-1,,
2017220,6:6:26,50,-1,,2017220,6:6:31,50,31.75,,2017220,6:6:42,50,-1,,
2017220,6:6:52,50,-1,,2017220,6:6:57,50,31.75,,2017220,6:7:7,50,-1,,
2017220,6:7:17,50,-1,,2017220,6:7:22,50,31.75,,2017220,6:7:32,50,-1,,
2017220,6:7:42,50,-1,,2017220,6:7:50,50,31.75,,2017220,6:8:1,50,-1,,
2017220,6:8:11,50,-1,,2017220,6:8:16,50,31.75,,2017220,6:8:26,50,-1,,
2017220,6:8:36,50,-1,,2017220,6:8:41,50,31.75,,2017220,6:8:51,50,-1,,
2017220,6:9:1,50,-1,,2017220,6:9:6,50,31.75,,2017220,6:9:16,50,-1,,
2017220,6:9:27,50,-1,,2017220,6:9:32,50,31.75,,2017220,6:9:42,50,-1,,
2017220,6:9:52,50,-1,,2017220,6:9:57,50,31.75,,2017220,6:10:7,50,-1,,
2017220,6:10:17,50,-1,,2017220,6:10:22,50,31.75,,2017220,6:10:32,50,-1,,
2017220,6:10:42,50,-1,,2017220,6:10:48,50,31.75,,2017220,6:10:58,50,-1,,
2017220,6:11:8,50,-1,,2017220,6:11:16,50,31.75,,2017220,6:11:26,50,-1,,
2017220,6:11:36,50,-1,,2017220,6:11:41,50,31.75,,2017220,6:11:51,50,-1,,
2017220,6:12:1,50,-1,,2017220,6:12:6,50,31.75,,2017220,6:12:17,50,-1,,
2017220,6:12:27,50,-1,,2017220,6:12:32,50,31.75,,2017220,6:12:42,50,-1,,
2017220,6:12:52,50,-1,,2017220,6:13:2,50,-1,,2017220,6:13:12,50,-1,,
2017220,6:13:22,50,-1,,2017220,6:13:27,50,31.75,,2017220,6:13:38,50,-1,,
2017220,6:13:48,50,-1,,2017220,6:13:53,50,31.75,,2017220,6:14:3,50,-1,,
2017220,6:14:13,50,-1,,2017220,6:14:18,50,31.75,,2017220,6:14:28,50,-1,,
2017220,6:14:38,50,-1,,2017220,6:14:43,50,31.75,,2017220,6:14:53,50,-1,,
2017220,6:15:4,50,-1,,2017220,6:15:9,50,31.75,,2017220,6:15:19,50,-1,,
2017220,6:15:29,50,-1,,2017220,6:15:34,50,31.5,,2017220,6:15:44,50,-1,,
2017220,6:15:54,50,-1,,2017220,6:15:59,50,31.5,,2017220,6:16:9,50,-1,,
2017220,6:16:20,50,-1,,2017220,6:16:25,50,31.5,,2017220,6:16:35,50,-1,,
2017220,6:16:45,50,-1,,2017220,6:16:50,50,31.5,,2017220,6:17:0,50,-1,,
2017220,6:17:10,50,-1,,2017220,6:17:15,50,31.75,,2017220,6:17:25,50,-1,,
2017220,6:17:35,50,-1,,2017220,6:17:40,50,31.75,,2017220,6:17:51,50,-1,,
2017220,6:18:1,50,-1,,2017220,6:18:6,50,31.75,,2017220,6:18:16,50,-1,,
2017220,6:18:26,50,-1,,2017220,6:18:31,50,31.75,,2017220,6:18:41,50,-1,,
2017220,6:18:51,50,-1,,2017220,6:18:56,50,31.75,,2017220,6:19:7,50,-1,,
2017220,6:19:17,50,-1,,2017220,6:19:22,50,31.5,,2017220,6:19:32,50,-1,,
2017220,6:19:42,50,-1,,2017220,6:19:47,50,31.75,,2017220,6:19:57,50,-1,,
2017220,6:20:7,50,-1,,2017220,6:20:15,50,31.5,,2017220,6:20:25,50,-1,,
2017220,6:20:36,50,-1,,2017220,6:20:41,50,31.75,,2017220,6:20:51,50,-1,,
2017220,6:21:1,50,-1,,2017220,6:21:9,50,31.75,,2017220,6:21:19,50,-1,,
2017220,6:21:29,50,-1,,2017220,6:21:34,50,31.5,,2017220,6:21:44,50,-1,,
2017220,6:21:55,50,-1,,2017220,6:22:3,50,31.5,,2017220,6:22:13,50,-1,,
2017220,6:22:23,50,-1,,2017220,6:22:28,50,31.75,,2017220,6:22:38,50,-1,,
2017220,6:22:48,50,-1,,2017220,6:22:53,50,31.75,,2017220,6:23:3,50,-1,,
2017220,6:23:13,50,-1,,2017220,6:23:18,50,31.75,,2017220,6:23:29,50,-1,,
2017220,6:23:39,50,-1,,2017220,6:23:44,50,31.5,,2017220,6:23:54,50,-1,,
2017220,6:24:4,50,-1,,2017220,6:24:9,50,31.75,,2017220,6:24:19,50,-1,,
2017220,6:24:29,50,-1,,2017220,6:24:34,50,31.5,,2017220,6:24:45,50,-1,,
2017220,6:24:55,50,-1,,2017220,6:25:0,50,31.5,,2017220,6:25:10,50,-1,,
2017220,6:25:20,50,-1,,2017220,6:25:25,50,31.75,,2017220,6:25:35,50,-1,,
2017220,6:25:45,50,-1,,2017220,6:25:55,50,-1,,2017220,6:26:5,50,-1,,
2017220,6:26:15,50,-1,,2017220,6:26:20,50,31.75,,2017220,6:26:30,50,-1,,
2017220,6:26:40,50,-1,,2017220,6:26:48,50,31.5,,2017220,6:26:59,50,-1,,
2017220,6:27:9,50,-1,,2017220,6:27:14,50,31.5,,2017220,6:27:24,50,-1,,
2017220,6:27:34,50,-1,,2017220,6:27:42,50,31.5,,2017220,6:27:52,50,-1,,
2017220,6:28:2,50,-1,,2017220,6:28:7,50,31.5,,2017220,6:28:17,50,-1,,
2017220,6:28:28,50,-1,,2017220,6:28:33,50,31.5,,2017220,6:28:43,50,-1,,
2017220,6:28:53,50,-1,,2017220,6:29:1,50,31.5,,2017220,6:29:11,50,-1,,
2017220,6:29:21,50,-1,,2017220,6:29:26,50,31.5,,2017220,6:29:36,50,-1,,
2017220,6:29:47,50,-1,,2017220,6:29:52,50,31.5,,2017220,6:30:2,50,-1,,
2017220,6:30:12,50,-1,,2017220,6:30:17,50,31.5,,2017220,6:30:27,50,-1,,
2017220,6:30:37,50,-1,,2017220,6:30:42,50,31.5,,2017220,6:30:52,50,-1,,
2017220,6:31:2,50,-1,,2017220,6:31:7,50,31.5,,2017220,6:31:18,50,-1,,
2017220,6:31:28,50,-1,,2017220,6:31:36,50,31.5,,2017220,6:31:46,50,-1,,
2017220,6:31:56,50,-1,,2017220,6:32:1,50,31.5,,2017220,6:32:11,50,-1,,
2017220,6:32:21,50,-1,,2017220,6:32:26,50,31.5,,2017220,6:32:37,50,-1,,
2017220,6:32:47,50,-1,,2017220,6:32:52,50,31.5,,2017220,6:33:2,50,-1,,
2017220,6:33:12,50,-1,,2017220,6:33:17,50,31.5,,2017220,6:33:27,50,-1,,
2017220,6:33:37,50,-1,,2017220,6:33:47,50,-1,,2017220,6:33:58,50,-1,,
2017220,6:34:8,50,-1,,2017220,6:34:13,50,31.5,,2017220,6:34:23,50,-1,,
2017220,6:34:33,50,-1,,2017220,6:34:38,50,31.5,,2017220,6:34:48,50,-1,,
2017220,6:34:58,50,-1,,2017220,6:35:3,50,31.5,,2017220,6:35:13,50,-1,,
2017220,6:35:24,50,-1,,2017220,6:35:29,50,31.5,,2017220,6:35:39,50,-1,,
2017220,6:35:49,50,-1,,2017220,6:35:54,50,31.5,,2017220,6:36:4,50,-1,,
2017220,6:36:14,50,-1,,2017220,6:36:19,50,31.5,,2017220,6:36:29,50,-1,,
2017220,6:36:39,50,-1,,2017220,6:36:44,50,31.5,,2017220,6:36:55,50,-1,,
2017220,6:37:5,50,-1,,2017220,6:37:10,50,31.5,,2017220,6:37:20,50,-1,,
2017220,6:37:30,50,-1,,2017220,6:37:35,50,31.5,,2017220,6:37:45,50,-1,,
2017220,6:37:55,50,-1,,2017220,6:38:0,50,31.5,,2017220,6:38:11,50,-1,,
2017220,6:38:21,50,-1,,2017220,6:38:26,50,31.5,,2017220,6:38:36,50,-1,,
2017220,6:38:46,50,-1,,2017220,6:38:51,50,31.5,,2017220,6:39:1,50,-1,,
2017220,6:39:11,50,-1,,2017220,6:39:16,50,31.5,,2017220,6:39:26,50,-1,,
2017220,6:39:37,50,-1,,2017220,6:39:42,50,31.5,,2017220,6:39:52,50,-1,,
2017220,6:40:2,50,-1,,2017220,6:40:7,50,31.5,,2017220,6:40:17,50,-1,,
2017220,6:40:27,50,-1,,2017220,6:40:32,50,31.5,,2017220,6:40:42,50,-1,,
2017220,6:40:53,50,-1,,2017220,6:40:58,50,31.5,,2017220,6:41:8,50,-1,,
2017220,6:41:18,50,-1,,2017220,6:41:23,50,31.5,,2017220,6:41:33,50,-1,,
2017220,6:41:43,50,-1,,2017220,6:41:48,50,31.5,,2017220,6:41:58,50,-1,,
2017220,6:42:8,50,-1,,2017220,6:42:13,50,31.5,,2017220,6:42:24,50,-1,,
2017220,6:42:34,50,-1,,2017220,6:42:39,50,31.5,,2017220,6:42:49,50,-1,,
2017220,6:42:59,50,-1,,2017220,6:43:4,50,31.5,,2017220,6:43:14,50,-1,,
2017220,6:43:24,50,-1,,2017220,6:43:29,50,31.5,,2017220,6:43:40,50,-1,,
2017220,6:43:50,50,-1,,2017220,6:43:58,50,31.5,,2017220,6:44:8,50,-1,,
2017220,6:44:18,50,-1,,2017220,6:44:23,50,31.5,,2017220,6:44:33,50,-1,,
2017220,6:44:43,50,-1,,2017220,6:44:48,50,31.5,,2017220,6:44:58,50,-1,,
2017220,6:45:9,50,-1,,2017220,6:45:14,50,31.5,,2017220,6:45:24,50,-1,,
2017220,6:45:34,50,-1,,2017220,6:45:39,50,31.5,,2017220,6:45:49,50,-1,,
2017220,6:45:59,50,-1,,2017220,6:46:4,50,31.5,,2017220,6:46:14,50,-1,,
2017220,6:46:25,50,-1,,2017220,6:46:30,50,31.5,,2017220,6:46:40,50,-1,,
2017220,6:46:50,50,-1,,2017220,6:46:55,50,31.25,,2017220,6:47:5,50,-1,,
2017220,6:47:15,50,-1,,2017220,6:47:20,50,31.5,,2017220,6:47:30,50,-1,,
2017220,6:47:40,50,-1,,2017220,6:47:45,50,31.5,,2017220,6:47:56,50,-1,,
2017220,6:48:6,50,-1,,2017220,6:48:11,50,31.5,,2017220,6:48:21,50,-1,,
2017220,6:48:31,50,-1,,2017220,6:48:36,50,31.25,,2017220,6:48:46,50,-1,,
2017220,6:48:56,50,-1,,2017220,6:49:1,50,31.25,,2017220,6:49:11,50,-1,,
2017220,6:49:22,50,-1,,2017220,6:49:27,50,31.5,,2017220,6:49:37,50,-1,,
2017220,6:49:47,50,-1,,2017220,6:49:52,50,31.5,,2017220,6:50:2,50,-1,,
2017220,6:50:12,50,-1,,2017220,6:50:17,50,31.5,,2017220,6:50:27,50,-1,,
2017220,6:50:38,50,-1,,2017220,6:50:43,50,31.5,,2017220,6:50:53,50,-1,,
2017220,6:51:3,50,-1,,2017220,6:51:8,50,31.5,,2017220,6:51:18,50,-1,,
2017220,6:51:28,50,-1,,2017220,6:51:33,50,31.5,,2017220,6:51:43,50,-1,,
2017220,6:51:53,50,-1,,2017220,6:51:58,50,31.5,,2017220,6:52:9,50,-1,,
2017220,6:52:19,50,-1,,2017220,6:52:24,50,31.5,,2017220,6:52:34,50,-1,,
2017220,6:52:44,50,-1,,2017220,6:52:49,50,31.5,,2017220,6:52:59,50,-1,,
2017220,6:53:9,50,-1,,2017220,6:53:17,50,31.5,,2017220,6:53:28,50,-1,,
2017220,6:53:38,50,-1,,2017220,6:53:43,50,31.25,,2017220,6:53:53,50,-1,,
2017220,6:54:3,50,-1,,2017220,6:54:8,50,31.5,,2017220,6:54:18,50,-1,,
2017220,6:54:28,50,-1,,2017220,6:54:33,50,31.25,,2017220,6:54:43,50,-1,,
2017220,6:54:54,50,-1,,2017220,6:54:59,50,31.5,,2017220,6:55:9,50,-1,,
2017220,6:55:19,50,-1,,2017220,6:55:24,50,31.5,,2017220,6:55:34,50,-1,,
2017220,6:55:44,50,-1,,2017220,6:55:49,50,31.5,,2017220,6:55:59,50,-1,,
2017220,6:56:10,50,-1,,2017220,6:56:15,50,31.25,,2017220,6:56:25,50,-1,,
2017220,6:56:35,50,-1,,2017220,6:56:40,50,31.25,,2017220,6:56:50,50,-1,,
2017220,6:57:0,50,-1,,2017220,6:57:5,50,31.5,,2017220,6:57:15,50,-1,,
2017220,6:57:25,50,-1,,2017220,6:57:30,50,31.25,,2017220,6:57:41,50,-1,,
2017220,6:57:51,50,-1,,2017220,6:57:59,50,31.5,,2017220,6:58:9,50,-1,,
2017220,6:58:19,50,-1,,2017220,6:58:24,50,31.25,,2017220,6:58:34,50,-1,,
2017220,6:58:44,50,-1,,2017220,6:58:49,50,31.25,,2017220,6:59:0,50,-1,,
2017220,6:59:10,50,-1,,2017220,6:59:15,50,31.25,,2017220,6:59:25,50,-1,,
2017220,6:59:35,50,-1,,2017220,6:59:40,50,31.5,,2017220,6:59:50,50,-1,,
2017220,7:0:0,50,-1,,2017220,7:0:5,50,31.25,,2017220,7:0:15,50,-1,,
2017220,7:0:26,50,-1,,2017220,7:0:31,50,31.25,,2017220,7:0:41,50,-1,,
2017220,7:0:51,50,-1,,2017220,7:0:56,50,31.25,,2017220,7:1:6,50,-1,,
2017220,7:1:16,50,-1,,2017220,7:1:21,50,31.25,,2017220,7:1:31,50,-1,,
2017220,7:1:42,50,-1,,2017220,7:1:47,50,31.25,,2017220,7:1:57,50,-1,,
2017220,7:2:7,50,-1,,2017220,7:2:15,50,31.5,,2017220,7:2:25,50,-1,,
2017220,7:2:35,50,-1,,2017220,7:2:40,50,31.25,,2017220,7:2:50,50,-1,,
2017220,7:3:0,50,-1,,2017220,7:3:5,50,31.25,,2017220,7:3:16,50,-1,,
2017220,7:3:26,50,-1,,2017220,7:3:31,50,31.5,,2017220,7:3:41,50,-1,,
2017220,7:3:51,50,-1,,2017220,7:3:56,50,31.25,,2017220,7:4:6,50,-1,,
2017220,7:4:16,50,-1,,2017220,7:4:21,50,31.25,,2017220,7:4:32,50,-1,,
2017220,7:4:42,50,-1,,2017220,7:4:47,50,31.25,,2017220,7:4:57,50,-1,,
2017220,7:5:7,50,-1,,2017220,7:5:12,50,31.25,,2017220,7:5:22,50,-1,,
2017220,7:5:32,50,-1,,2017220,7:5:37,50,31.25,,2017220,7:5:47,50,-1,,
2017220,7:5:58,50,-1,,2017220,7:6:6,50,31.25,,2017220,7:6:16,50,-1,,
2017220,7:6:26,50,-1,,2017220,7:6:31,50,31.25,,2017220,7:6:41,50,-1,,
2017220,7:6:51,50,-1,,2017220,7:6:56,50,31.25,,2017220,7:7:6,50,-1,,
2017220,7:7:17,50,-1,,2017220,7:7:27,50,-1,,2017220,7:7:37,50,-1,,
2017220,7:7:47,50,-1,,2017220,7:7:55,50,31.25,,2017220,7:8:5,50,-1,,
2017220,7:8:15,50,-1,,2017220,7:8:20,50,31.25,,2017220,7:8:30,50,-1,,
2017220,7:8:40,50,-1,,2017220,7:8:49,50,31.25,,2017220,7:8:59,50,-1,,
2017220,7:9:9,50,-1,,2017220,7:9:14,50,31.25,,2017220,7:9:24,50,-1,,
2017220,7:9:34,50,-1,,2017220,7:9:39,50,31.25,,2017220,7:9:49,50,-1,,
2017220,7:9:59,50,-1,,2017220,7:10:4,50,31.25,,2017220,7:10:15,50,-1,,
2017220,7:10:25,50,-1,,2017220,7:10:30,50,31.25,,2017220,7:10:40,50,-1,,
2017220,7:10:50,50,-1,,2017220,7:10:55,50,31.25,,2017220,7:11:5,50,-1,,
2017220,7:11:15,50,-1,,2017220,7:11:20,50,31.25,,2017220,7:11:30,50,-1,,
2017220,7:11:41,50,-1,,2017220,7:11:49,50,31.5,,2017220,7:11:59,50,-1,,
2017220,7:12:9,50,-1,,2017220,7:12:14,50,31.25,,2017220,7:12:24,50,-1,,
2017220,7:12:34,50,-1,,2017220,7:12:39,50,31.25,,2017220,7:12:49,50,-1,,
2017220,7:13:0,50,-1,,2017220,7:13:5,50,31.25,,2017220,7:13:15,50,-1,,
2017220,7:13:25,50,-1,,2017220,7:13:30,50,31.25,,2017220,7:13:40,50,-1,,
2017220,7:13:50,50,-1,,2017220,7:13:55,50,31.25,,2017220,7:14:5,50,-1,,
2017220,7:14:15,50,-1,,2017220,7:14:20,50,31.25,,2017220,7:14:31,50,-1,,
2017220,7:14:41,50,-1,,2017220,7:14:46,50,31.5,,2017220,7:14:56,50,-1,,
2017220,7:15:6,50,-1,,2017220,7:15:11,50,31.5,,2017220,7:15:21,50,-1,,
2017220,7:15:31,50,-1,,2017220,7:15:39,50,31.25,,2017220,7:15:50,50,-1,,
2017220,7:16:0,50,-1,,2017220,7:16:5,50,31.25,,2017220,7:16:15,50,-1,,
2017220,7:16:25,50,-1,,2017220,7:16:30,50,31.25,,2017220,7:16:40,50,-1,,
2017220,7:16:50,50,-1,,2017220,7:16:55,50,31.25,,2017220,7:17:5,50,-1,,
2017220,7:17:16,50,-1,,2017220,7:17:21,50,31.25,,2017220,7:17:31,50,-1,,
2017220,7:17:41,50,-1,,2017220,7:17:46,50,31.25,,2017220,7:17:56,50,-1,,
2017220,7:18:6,50,-1,,2017220,7:18:11,50,31.25,,2017220,7:18:21,50,-1,,
2017220,7:18:32,50,-1,,2017220,7:18:37,50,31.25,,2017220,7:18:47,50,-1,,
2017220,7:18:57,50,-1,,2017220,7:19:2,50,31.25,,2017220,7:19:12,50,-1,,
2017220,7:19:22,50,-1,,2017220,7:19:27,50,31.25,,2017220,7:19:37,50,-1,,
2017220,7:19:47,50,-1,,2017220,7:19:52,50,31.25,,2017220,7:20:3,50,-1,,
2017220,7:20:13,50,-1,,2017220,7:20:18,50,31.25,,2017220,7:20:28,50,-1,,
2017220,7:20:38,50,-1,,2017220,7:20:43,50,31.5,,2017220,7:20:53,50,-1,,
2017220,7:21:3,50,-1,,2017220,7:21:8,50,31.25,,2017220,7:21:19,50,-1,,
2017220,7:21:29,50,-1,,2017220,7:21:34,50,31.25,,2017220,7:21:44,50,-1,,
2017220,7:21:54,50,-1,,2017220,7:21:59,50,31.25,,2017220,7:22:9,50,-1,,
2017220,7:22:19,50,-1,,2017220,7:22:24,50,31.25,,2017220,7:22:34,50,-1,,
2017220,7:22:45,50,-1,,2017220,7:22:50,50,31.25,,2017220,7:23:0,50,-1,,
